metric_mode,comparison_mode,split_label,timerange,w_social,w_kol,trades,winrate,pf_base,maxdd_base,proxy_score_base,pf,profit_pct,maxdd,proxy_score,delta_proxy_score,uplift_vs_base_pf,uplift_vs_base_profit_pct,social_coverage,social_diversity,social_hype_risk,feedback_coverage,feedback_reply_rate,feedback_quote_rate,feedback_engagement,feedback_velocity,feedback_diversity,split_rows,source_dominance_share,token_mapping_rate,active_hour_ratio,kol_coverage,kol_top1_share,recent_event_age_hours,stale_source_share,alias_ambiguity_rate
proxy_structural_no_new_backtest,social_overlay,WF_E_TEST,20250401-20250731,0.2,0.0,7,57.14285714285714,3.44041,0.051341,3.272402,3.44041,0.151919,0.051341,3.272402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_E_TEST,20250401-20250731,0.3,0.0,7,57.14285714285714,3.44041,0.051341,3.272402,3.44041,0.151919,0.051341,3.272402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.05,0.05,7,57.14285714285714,3.44041,0.051341,3.272402,3.423208,0.151159,0.051341,3.25604,-0.016362,-0.017202,-0.00076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.05,0.1,7,57.14285714285714,3.44041,0.051341,3.272402,3.406006,0.150399,0.051341,3.239678,-0.032724,-0.034404,-0.001519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.05,0.2,7,57.14285714285714,3.44041,0.051341,3.272402,3.371602,0.14888,0.051341,3.206954,-0.065448,-0.068808,-0.003038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.1,0.05,7,57.14285714285714,3.44041,0.051341,3.272402,3.423208,0.151159,0.051341,3.25604,-0.016362,-0.017202,-0.00076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.1,0.1,7,57.14285714285714,3.44041,0.051341,3.272402,3.406006,0.150399,0.051341,3.239678,-0.032724,-0.034404,-0.001519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.1,0.2,7,57.14285714285714,3.44041,0.051341,3.272402,3.371602,0.14888,0.051341,3.206954,-0.065448,-0.068808,-0.003038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.2,0.05,7,57.14285714285714,3.44041,0.051341,3.272402,3.423208,0.151159,0.051341,3.25604,-0.016362,-0.017202,-0.00076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.2,0.1,7,57.14285714285714,3.44041,0.051341,3.272402,3.406006,0.150399,0.051341,3.239678,-0.032724,-0.034404,-0.001519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.2,0.2,7,57.14285714285714,3.44041,0.051341,3.272402,3.371602,0.14888,0.051341,3.206954,-0.065448,-0.068808,-0.003038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.3,0.05,7,57.14285714285714,3.44041,0.051341,3.272402,3.423208,0.151159,0.051341,3.25604,-0.016362,-0.017202,-0.00076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.3,0.1,7,57.14285714285714,3.44041,0.051341,3.272402,3.406006,0.150399,0.051341,3.239678,-0.032724,-0.034404,-0.001519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_E_TEST,20250401-20250731,0.3,0.2,7,57.14285714285714,3.44041,0.051341,3.272402,3.371602,0.14888,0.051341,3.206954,-0.065448,-0.068808,-0.003038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,price_only,WF_F_TEST,20250701-20251031,0.0,0.0,7,71.42857142857143,3.490717,0.048489,3.329283,3.490717,0.173742,0.048489,3.329283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_F_TEST,20250701-20251031,0.05,0.0,7,71.42857142857143,3.490717,0.048489,3.329283,3.490717,0.173742,0.048489,3.329283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_F_TEST,20250701-20251031,0.1,0.0,7,71.42857142857143,3.490717,0.048489,3.329283,3.490717,0.173742,0.048489,3.329283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_F_TEST,20250701-20251031,0.2,0.0,7,71.42857142857143,3.490717,0.048489,3.329283,3.490717,0.173742,0.048489,3.329283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_F_TEST,20250701-20251031,0.3,0.0,7,71.42857142857143,3.490717,0.048489,3.329283,3.490717,0.173742,0.048489,3.329283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.05,0.05,7,71.42857142857143,3.490717,0.048489,3.329283,3.473263,0.172874,0.048489,3.312637,-0.016646,-0.017454,-0.000869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.05,0.1,7,71.42857142857143,3.490717,0.048489,3.329283,3.45581,0.172005,0.048489,3.29599,-0.033293,-0.034907,-0.001737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.05,0.2,7,71.42857142857143,3.490717,0.048489,3.329283,3.420902,0.170268,0.048489,3.262698,-0.066586,-0.069814,-0.003475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.1,0.05,7,71.42857142857143,3.490717,0.048489,3.329283,3.473263,0.172874,0.048489,3.312637,-0.016646,-0.017454,-0.000869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.1,0.1,7,71.42857142857143,3.490717,0.048489,3.329283,3.45581,0.172005,0.048489,3.29599,-0.033293,-0.034907,-0.001737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.1,0.2,7,71.42857142857143,3.490717,0.048489,3.329283,3.420902,0.170268,0.048489,3.262698,-0.066586,-0.069814,-0.003475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.2,0.05,7,71.42857142857143,3.490717,0.048489,3.329283,3.473263,0.172874,0.048489,3.312637,-0.016646,-0.017454,-0.000869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.2,0.1,7,71.42857142857143,3.490717,0.048489,3.329283,3.45581,0.172005,0.048489,3.29599,-0.033293,-0.034907,-0.001737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.2,0.2,7,71.42857142857143,3.490717,0.048489,3.329283,3.420902,0.170268,0.048489,3.262698,-0.066586,-0.069814,-0.003475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.3,0.05,7,71.42857142857143,3.490717,0.048489,3.329283,3.473263,0.172874,0.048489,3.312637,-0.016646,-0.017454,-0.000869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.3,0.1,7,71.42857142857143,3.490717,0.048489,3.329283,3.45581,0.172005,0.048489,3.29599,-0.033293,-0.034907,-0.001737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_F_TEST,20250701-20251031,0.3,0.2,7,71.42857142857143,3.490717,0.048489,3.329283,3.420902,0.170268,0.048489,3.262698,-0.066586,-0.069814,-0.003475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,price_only,WF_G_TEST,20250115-20250515,0.0,0.0,8,12.5,0.201608,0.171244,0.172132,0.201608,-0.13672,0.171244,0.172132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_G_TEST,20250115-20250515,0.05,0.0,8,12.5,0.201608,0.171244,0.172132,0.201608,-0.13672,0.171244,0.172132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_G_TEST,20250115-20250515,0.1,0.0,8,12.5,0.201608,0.171244,0.172132,0.201608,-0.13672,0.171244,0.172132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_G_TEST,20250115-20250515,0.2,0.0,8,12.5,0.201608,0.171244,0.172132,0.201608,-0.13672,0.171244,0.172132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_G_TEST,20250115-20250515,0.3,0.0,8,12.5,0.201608,0.171244,0.172132,0.201608,-0.13672,0.171244,0.172132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.05,0.05,8,12.5,0.201608,0.171244,0.172132,0.2006,-0.136036,0.171244,0.171271,-0.000861,-0.001008,0.000684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.05,0.1,8,12.5,0.201608,0.171244,0.172132,0.199592,-0.135353,0.171244,0.17041,-0.001721,-0.002016,0.001367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.05,0.2,8,12.5,0.201608,0.171244,0.172132,0.197576,-0.133986,0.171244,0.168689,-0.003443,-0.004032,0.002734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.1,0.05,8,12.5,0.201608,0.171244,0.172132,0.2006,-0.136036,0.171244,0.171271,-0.000861,-0.001008,0.000684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.1,0.1,8,12.5,0.201608,0.171244,0.172132,0.199592,-0.135353,0.171244,0.17041,-0.001721,-0.002016,0.001367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.1,0.2,8,12.5,0.201608,0.171244,0.172132,0.197576,-0.133986,0.171244,0.168689,-0.003443,-0.004032,0.002734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.2,0.05,8,12.5,0.201608,0.171244,0.172132,0.2006,-0.136036,0.171244,0.171271,-0.000861,-0.001008,0.000684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.2,0.1,8,12.5,0.201608,0.171244,0.172132,0.199592,-0.135353,0.171244,0.17041,-0.001721,-0.002016,0.001367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.2,0.2,8,12.5,0.201608,0.171244,0.172132,0.197576,-0.133986,0.171244,0.168689,-0.003443,-0.004032,0.002734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.3,0.05,8,12.5,0.201608,0.171244,0.172132,0.2006,-0.136036,0.171244,0.171271,-0.000861,-0.001008,0.000684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.3,0.1,8,12.5,0.201608,0.171244,0.172132,0.199592,-0.135353,0.171244,0.17041,-0.001721,-0.002016,0.001367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_G_TEST,20250115-20250515,0.3,0.2,8,12.5,0.201608,0.171244,0.172132,0.197576,-0.133986,0.171244,0.168689,-0.003443,-0.004032,0.002734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,price_only,WF_H_TEST,20250215-20250615,0.0,0.0,8,37.5,1.301358,0.107554,1.174985,1.301358,0.0357,0.107554,1.174985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_H_TEST,20250215-20250615,0.05,0.0,8,37.5,1.301358,0.107554,1.174985,1.301358,0.0357,0.107554,1.174985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_H_TEST,20250215-20250615,0.1,0.0,8,37.5,1.301358,0.107554,1.174985,1.301358,0.0357,0.107554,1.174985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_H_TEST,20250215-20250615,0.2,0.0,8,37.5,1.301358,0.107554,1.174985,1.301358,0.0357,0.107554,1.174985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_H_TEST,20250215-20250615,0.3,0.0,8,37.5,1.301358,0.107554,1.174985,1.301358,0.0357,0.107554,1.174985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.05,0.05,8,37.5,1.301358,0.107554,1.174985,1.294852,0.035522,0.107554,1.16911,-0.005875,-0.006507,-0.000179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.05,0.1,8,37.5,1.301358,0.107554,1.174985,1.288345,0.035343,0.107554,1.163235,-0.01175,-0.013014,-0.000357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.05,0.2,8,37.5,1.301358,0.107554,1.174985,1.275331,0.034986,0.107554,1.151485,-0.0235,-0.026027,-0.000714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.1,0.05,8,37.5,1.301358,0.107554,1.174985,1.294852,0.035522,0.107554,1.16911,-0.005875,-0.006507,-0.000179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.1,0.1,8,37.5,1.301358,0.107554,1.174985,1.288345,0.035343,0.107554,1.163235,-0.01175,-0.013014,-0.000357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.1,0.2,8,37.5,1.301358,0.107554,1.174985,1.275331,0.034986,0.107554,1.151485,-0.0235,-0.026027,-0.000714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.2,0.05,8,37.5,1.301358,0.107554,1.174985,1.294852,0.035522,0.107554,1.16911,-0.005875,-0.006507,-0.000179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.2,0.1,8,37.5,1.301358,0.107554,1.174985,1.288345,0.035343,0.107554,1.163235,-0.01175,-0.013014,-0.000357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.2,0.2,8,37.5,1.301358,0.107554,1.174985,1.275331,0.034986,0.107554,1.151485,-0.0235,-0.026027,-0.000714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.3,0.05,8,37.5,1.301358,0.107554,1.174985,1.294852,0.035522,0.107554,1.16911,-0.005875,-0.006507,-0.000179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.3,0.1,8,37.5,1.301358,0.107554,1.174985,1.288345,0.035343,0.107554,1.163235,-0.01175,-0.013014,-0.000357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_H_TEST,20250215-20250615,0.3,0.2,8,37.5,1.301358,0.107554,1.174985,1.275331,0.034986,0.107554,1.151485,-0.0235,-0.026027,-0.000714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,price_only,WF_I_TEST,20250315-20250715,0.0,0.0,6,50.0,2.476485,0.051341,2.355549,2.476485,0.091913,0.051341,2.355549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_I_TEST,20250315-20250715,0.05,0.0,6,50.0,2.476485,0.051341,2.355549,2.476485,0.091913,0.051341,2.355549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_I_TEST,20250315-20250715,0.1,0.0,6,50.0,2.476485,0.051341,2.355549,2.476485,0.091913,0.051341,2.355549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_I_TEST,20250315-20250715,0.2,0.0,6,50.0,2.476485,0.051341,2.355549,2.476485,0.091913,0.051341,2.355549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_overlay,WF_I_TEST,20250315-20250715,0.3,0.0,6,50.0,2.476485,0.051341,2.355549,2.476485,0.091913,0.051341,2.355549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_I_TEST,20250315-20250715,0.05,0.05,6,50.0,2.476485,0.051341,2.355549,2.464102,0.091453,0.051341,2.343771,-0.011778,-0.012382,-0.00046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_I_TEST,20250315-20250715,0.05,0.1,6,50.0,2.476485,0.051341,2.355549,2.45172,0.090994,0.051341,2.331993,-0.023555,-0.024765,-0.000919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_I_TEST,20250315-20250715,0.05,0.2,6,50.0,2.476485,0.051341,2.355549,2.426955,0.090075,0.051341,2.308438,-0.047111,-0.04953,-0.001838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
proxy_structural_no_new_backtest,social_kol_feedback_overlay,WF_I_TEST,20250315-20250715,0.1,0.05,6,50.0,2.476485,0.051341,2.355549,2.464102,0.091453,0.051341,2.343771,-0.011778,-0.012382,-0.00046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1.0,0.0
