profile,symbol,rank,score,score_volume,score_atr,score_cleanliness,score_reversion,score_completeness,quote_volume,atr_pct,atr_target_score,wickiness,data_completeness,reversion_score,reversion_events,reversion_hit_rate,age_days,normalized_volume,normalized_atr_pct,normalized_wickiness,excluded_reason
mean_reversion_4h,AVAX/USDT,21,0.19870713479545302,0.008710417220445498,0.10119669518131331,0.21260668629861668,0.16666666666666666,1.0,28108945.9895,0.022842492783181373,0.10119669518131331,0.5811884979806465,1.0,0.16666666666666666,11,0.18181818181818182,539.6624138425926,0.008710417220445498,0.551775257870106,0.7873933137013833,
mean_reversion_4h,ZRO/USDT,22,0.19056070387986174,0.0,1.5126883027372715e-06,0.3694686733776724,0.08333333333333333,1.0,11613847.69065,0.041063109878312916,1.5126883027372715e-06,0.564498664987983,1.0,0.08333333333333333,6,0.16666666666666666,539.6624138425926,0.0,1.0,0.6305313266223276,
mean_reversion_4h,LINK/USDT,23,0.18824624041842186,0.004220682902376243,0.1135549030159955,0.1674991208763953,0.15384615384615385,1.0,19606642.7085,0.022515340822542963,0.1135549030159955,0.5859878617246689,1.0,0.15384615384615385,13,0.15384615384615385,539.6624138425926,0.004220682902376243,0.5437273634201633,0.8325008791236047,
mean_reversion_4h,AAVE/USDT,24,0.17721507944432513,0.0028854851825363976,0.039856401503381864,0.34189076794443907,0.0,1.0,17078151.00945,0.0252321371369782,0.039856401503381864,0.5674329044716137,1.0,0.0,12,0.0,539.6624138425926,0.0028854851825363976,0.6105601891745969,0.6581092320555609,
mean_reversion_4h,BCH/USDT,25,0.1719150831073244,0.0045529448054965095,0.18607933166171045,0.0,0.16666666666666669,1.0,20235853.9867,0.021003359355037114,0.18607933166171045,0.6038094666010377,1.0,0.16666666666666669,10,0.2,539.6624138425926,0.0045529448054965095,0.5065328216634482,1.0,
mean_reversion_4h,NEAR/USDT,26,0.16864208920841275,0.0008162503509855863,0.01462260046219053,0.3273634700533947,0.0,1.0,13159597.9613,0.02744171613863268,0.01462260046219053,0.5689785828105857,1.0,0.0,10,0.0,539.6624138425926,0.0008162503509855863,0.6649155369139901,0.6726365299466053,
mean_reversion_4h,PEPE/USDT,27,0.14886750527444526,0.012549700744902536,0.00021637465187069376,0.0824394577458587,0.14285714285714285,1.0,35379477.07088431,0.03464897440145877,0.00021637465187069376,0.5950380567304571,1.0,0.14285714285714285,14,0.14285714285714285,539.6624138425926,0.012549700744902536,0.8422131256538323,0.9175605422541413,
mean_reversion_4h,UNI/USDT,28,0.1244996800538586,0.0012047921186637356,0.009883630487182271,0.03937901017554357,0.07142857142857142,1.0,13895387.58984,0.028232252387133283,0.009883630487182271,0.5996196108209054,1.0,0.07142857142857142,14,0.07142857142857142,539.6624138425926,0.0012047921186637356,0.6843626228320183,0.9606209898244564,
mean_reversion_4h,TUSD/USDT,,,,,,,,1584300.8313,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_4h,USDC/USDT,,,,,,,,1234672629.7534,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_4h,EUR/USDT,,,,,,,,19964922.72787,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_4h,USDP/USDT,,,,,,,,40635.2149,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_4h,FDUSD/USDT,,,,,,,,39565586.0157,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_4h,JUP/USDT,,,,,,,,2444159.73946,,,,,,,,,,,,excluded_leveraged_token
mean_reversion_4h,SYRUP/USDT,,,,,,,,1570412.70544,,,,,,,,,,,,excluded_leveraged_token
mean_reversion_4h,USDE/USDT,,,,,,,,3515196.9907,,,,,,,,,,,,excluded_stable_or_fiat_base
mean_reversion_4h,ENSO/USDT,,,,,,,,50655060.37849,,,,,,,,,,,,age_below_min(129.7<180)
mean_reversion_4h,KITE/USDT,,,,,,,,27386165.95727,,,,,,,,,,,,age_below_min(109.7<180)
mean_reversion_4h,ASTER/USDT,,,,,,,,19350908.01693,,,,,,,,,,,,age_below_min(137.7<180)
mean_reversion_4h,WLFI/USDT,,,,,,,,19239424.83984,,,,,,,,,,,,age_below_min(172.7<180)
mean_reversion_4h,U/USDT,,,,,,,,15111970.325,,,,,,,,,,,,age_below_min(38.7<180)
mean_reversion_4h,ZAMA/USDT,,,,,,,,12434093.85491,,,,,,,,,,,,age_below_min(18.7<180)
mean_reversion_4h,ALLO/USDT,,,,,,,,11233695.59439,,,,,,,,,,,,age_below_min(101.7<180)
